行 ID,订单 ID,订单日期,发货日期,邮寄方式,客户 ID,客户名称,细分,城市,省/自治区,国家,地区,产品 ID,类别,子类别,产品名称,销售额,数量,折扣,利润,发货时长_天,年份,月份,季度,星期,利润率,是否亏损,平均单价
101,CN-202021-1973789,2022-01-25,2022-01-28,一级,涂博-10585,涂博,消费者,泉州,福建,中国,华东,办公用-器具-10004620,办公用品,器具,"Cuisinart 咖啡研磨机, 红色",720.7199999999999,4,0.0,222.88,3,2022,1,1,1,0.3092463092463093,0,180.17999999999998
102,CN-202023-3766882,2024-11-14,2024-11-18,标准级,巩松-20680,巩松,小型企业,天津,天津,中国,华北,办公用-用品-10000056,办公用品,用品,"Elite 开信刀, 钢",249.2,2,0.0,122.08,4,2024,11,4,3,0.4898876404494382,0,124.6
103,CN-202023-3665640,2024-10-23,2024-10-28,二级,孙辉-12625,孙辉,小型企业,天津,天津,中国,华北,办公用-装订-10002223,办公用品,装订机,"Avery 装订机, 回收",185.64,3,0.0,0.0,5,2024,10,4,2,0.0,0,61.879999999999995
104,CN-202023-3665640,2024-10-23,2024-10-28,二级,孙辉-12625,孙辉,小型企业,天津,天津,中国,华北,家具-用具-10004678,家具,用具,"Eldon 闹钟, 优质",2315.88,9,0.0,69.30000000000001,5,2024,10,4,2,0.029923830250272038,0,257.32
105,CN-202023-3665640,2024-10-23,2024-10-28,二级,孙辉-12625,孙辉,小型企业,天津,天津,中国,华北,家具-椅子-10003692,家具,椅子,"SAFCO 扶手椅, 红色",2153.34,1,0.0,947.38,5,2024,10,4,2,0.4399583902217021,0,2153.34
106,CN-202021-5378913,2022-10-10,2022-10-12,一级,彭伟-21550,彭伟,小型企业,七台河,黑龙江,中国,东北,家具-椅子-10004126,家具,椅子,"Novimex 折叠椅, 黑色",2606.8,7,0.0,155.82,2,2022,10,4,0,0.059774436090225556,0,372.40000000000003
107,CN-202021-5378913,2022-10-10,2022-10-12,一级,彭伟-21550,彭伟,小型企业,七台河,黑龙江,中国,东北,技术-配件-10004359,技术,配件,"Memorex 键区, 回收",803.0400000000001,4,0.0,96.32,2,2022,10,4,0,0.11994421199442118,0,200.76000000000002
108,CN-202022-2045726,2023-10-17,2023-10-18,一级,巩关-15595,巩关茵,公司,徐州,江苏,中国,华东,办公用-用品-10001026,办公用品,用品,"Fiskars 修剪器, 锯齿状",546.0000000000001,5,0.4,81.89999999999998,1,2023,10,4,1,0.14999999999999994,0,109.20000000000002
109,CN-202022-2045726,2023-10-17,2023-10-18,一级,巩关-15595,巩关茵,公司,徐州,江苏,中国,华东,技术-复印-10001588,技术,复印机,"Hewlett 复印机, 彩色",4453.847999999999,6,0.4,-1484.952,1,2023,10,4,1,-0.3334087737165706,1,742.3079999999999
110,CN-202023-2328434,2024-09-12,2024-09-15,一级,黄娟-15130,黄娟,消费者,扬州,江苏,中国,华东,办公用-纸张-10003708,办公用品,纸张,"Eaton 计划信息表, 每包 12 个",346.08,3,0.0,17.22,3,2024,9,3,3,0.04975728155339806,0,115.36
111,CN-202022-3984376,2023-08-05,2023-08-07,二级,陈莲-16930,陈莲,公司,北京,北京,中国,华北,办公用-装订-10000285,办公用品,装订机,"Acco 孔加固材料, 透明",85.68,3,0.0,38.22,2,2023,8,3,5,0.446078431372549,0,28.560000000000002
112,CN-202023-5057492,2024-01-28,2024-02-02,二级,韦锦-14950,韦锦,消费者,株洲,湖南,中国,中南,办公用-器具-10003636,办公用品,器具,"KitchenAid 微波炉, 黑色",1445.5,1,0.0,28.84,5,2024,1,1,6,0.019951573849878935,0,1445.5
113,CN-202023-1118317,2024-05-20,2024-05-25,标准级,谭珊-19900,谭珊,消费者,青冈,黑龙江,中国,东北,技术-电话-10003105,技术,电话,"诺基亚 办公室电话机, 整包",913.08,3,0.0,355.74,5,2024,5,2,0,0.3896044158233671,0,304.36
114,CN-202022-1498643,2023-06-22,2023-06-22,当日,牛德-12190,牛德伟,消费者,新泰,山东,中国,华东,技术-配件-10004442,技术,配件,"贝尔金 路由器, 耐用",2416.96,2,0.0,1015.0,0,2023,6,2,3,0.41994902687673774,0,1208.48
115,CN-202022-1498643,2023-06-22,2023-06-22,当日,牛德-12190,牛德伟,消费者,新泰,山东,中国,华东,办公用-用品-10002859,办公用品,用品,"Fiskars 大剪刀, 工业",1149.4,5,0.0,298.2,0,2023,6,2,3,0.2594397076735688,0,229.88000000000002
116,US-202023-4595101,2024-02-21,2024-02-24,二级,马惠-14335,马惠英,公司,仪征,江苏,中国,华东,办公用-美术-10002408,办公用品,美术,"Stanley 铅笔刀, 整包",140.2799999999999,6,0.8,-336.84,3,2024,2,1,2,-2.401197604790421,1,23.37999999999998
117,US-202023-4595101,2024-02-21,2024-02-24,二级,马惠-14335,马惠英,公司,仪征,江苏,中国,华东,办公用-装订-10003175,办公用品,装订机,"Avery 装订机, 实惠",108.36,3,0.4,12.60000000000001,3,2024,2,1,2,0.11627906976744196,0,36.12
118,CN-202021-3269021,2022-10-08,2022-10-08,当日,冯丽-17350,冯丽丽,消费者,镇江,江苏,中国,华东,办公用-信封-10002440,办公用品,信封,"Ames 外皮和封条, 回收",489.72,6,0.0,166.32,0,2022,10,4,5,0.33962264150943394,0,81.62
119,CN-202021-3269021,2022-10-08,2022-10-08,当日,冯丽-17350,冯丽丽,消费者,镇江,江苏,中国,华东,技术-设备-10003147,技术,设备,"StarTech 收据打印机, 红色",301.644,1,0.4,-170.996,0,2022,10,4,5,-0.5668801633713915,1,301.644
120,CN-202021-3269021,2022-10-08,2022-10-08,当日,冯丽-17350,冯丽丽,消费者,镇江,江苏,中国,华东,办公用-信封-10000118,办公用品,信封,"GlobeWeis 马尼拉纸信封, 银色",278.04,2,0.0,27.72,0,2022,10,4,5,0.09969788519637461,0,139.02
121,CN-202021-3269021,2022-10-08,2022-10-08,当日,冯丽-17350,冯丽丽,消费者,镇江,江苏,中国,华东,技术-配件-10002633,技术,配件,"罗技 记忆卡, 耐用",1160.208,4,0.4,173.4879999999999,0,2022,10,4,5,0.14953180808958383,0,290.052
122,CN-202021-3269021,2022-10-08,2022-10-08,当日,冯丽-17350,冯丽丽,消费者,镇江,江苏,中国,华东,技术-电话-10002475,技术,电话,"诺基亚 办公室电话机, 全尺寸",1301.832,7,0.4,-195.6080000000001,0,2022,10,4,5,-0.15025594700391454,1,185.97600000000003
123,CN-202021-3269021,2022-10-08,2022-10-08,当日,冯丽-17350,冯丽丽,消费者,镇江,江苏,中国,华东,办公用-收纳-10000793,办公用品,收纳具,"Smead 锁柜, 单宽度",2778.3,3,0.0,222.18,0,2022,10,4,5,0.0799697656840514,0,926.1
124,CN-202021-3269021,2022-10-08,2022-10-08,当日,冯丽-17350,冯丽丽,消费者,镇江,江苏,中国,华东,办公用-信封-10000562,办公用品,信封,"Kraft 搭扣信封, 银色",212.8,4,0.0,97.44,0,2022,10,4,5,0.45789473684210524,0,53.2
125,CN-202021-3269021,2022-10-08,2022-10-08,当日,冯丽-17350,冯丽丽,消费者,镇江,江苏,中国,华东,办公用-用品-10004613,办公用品,用品,"Elite 美工刀, 工业",204.456,2,0.4,-47.82399999999997,0,2022,10,4,5,-0.23390851821418776,1,102.228
126,CN-202021-2594036,2022-02-15,2022-02-21,标准级,雷木-18415,雷木兰,消费者,杭州,浙江,中国,华东,家具-椅子-10001116,家具,椅子,"Hon 摇椅, 红色",731.4719999999999,2,0.4,60.87200000000001,6,2022,2,1,1,0.08321849640177617,0,365.73599999999993
127,US-202020-3737485,2021-12-24,2021-12-26,二级,马惠-14335,马惠英,公司,杭州,浙江,中国,华东,技术-配件-10004773,技术,配件,"贝尔金 闪存驱动器, 回收",556.5,5,0.4,-343.7,2,2021,12,4,4,-0.6176100628930817,1,111.3
128,CN-202022-3815654,2023-02-27,2023-03-04,标准级,丁妮-18610,丁妮,公司,禹州,河南,中国,中南,技术-复印-10003823,技术,复印机,"惠普 墨水, 彩色",3036.6,5,0.0,1335.6,5,2023,2,1,0,0.43983402489626555,0,607.3199999999999
129,US-202023-2352370,2024-09-11,2024-09-17,标准级,沈聪-11710,沈聪,消费者,沈阳,辽宁,中国,东北,技术-配件-10002905,技术,配件,"Enermax 键盘, 实惠",1402.128,6,0.4,-163.6320000000003,6,2024,9,3,2,-0.11670261202971505,1,233.688
130,US-202023-2352370,2024-09-11,2024-09-17,标准级,沈聪-11710,沈聪,消费者,沈阳,辽宁,中国,东北,办公用-装订-10002241,办公用品,装订机,"Cardinal 订书机, 透明",1516.284,11,0.4,-682.8360000000004,6,2024,9,3,2,-0.45033516148689845,1,137.84400000000002
131,CN-202021-2554132,2022-07-17,2022-07-17,当日,吕凤-12910,吕凤,小型企业,珠海,广东,中国,中南,办公用-标签-10002989,办公用品,标签,"Hon 运输标签, 白色",477.54,9,0.0,56.7,0,2022,7,3,6,0.11873350923482849,0,53.06
132,CN-202022-4214287,2023-11-12,2023-11-17,标准级,倪幂-18085,倪幂,消费者,重庆,重庆,中国,西南,办公用-标签-10002776,办公用品,标签,"Novimex 圆形标签, 可调",77.83999999999999,4,0.0,34.72,5,2023,11,4,6,0.44604316546762596,0,19.459999999999997
133,CN-202022-4214287,2023-11-12,2023-11-17,标准级,倪幂-18085,倪幂,消费者,重庆,重庆,中国,西南,办公用-装订-10004829,办公用品,装订机,"Avery 孔加固材料, 透明",72.24000000000001,4,0.0,16.8,5,2023,11,4,6,0.2325581395348837,0,18.060000000000002
134,US-202023-4736051,2024-01-17,2024-01-22,二级,杨健-14605,杨健,消费者,肃州,甘肃,中国,西北,办公用-装订-10002836,办公用品,装订机,"Avery 订书机, 回收",551.0400000000001,4,0.4,-285.0400000000001,5,2024,1,1,2,-0.5172764227642277,1,137.76000000000002
135,CN-202021-2084652,2022-10-05,2022-10-11,标准级,薛婷-21070,薛婷,消费者,常州,江苏,中国,华东,家具-椅子-10001258,家具,椅子,"Harbour Creations 扶手椅, 可调",6665.399999999999,5,0.4,555.1000000000004,6,2022,10,4,2,0.0832808233564378,0,1333.0799999999997
136,CN-202021-2084652,2022-10-05,2022-10-11,标准级,薛婷-21070,薛婷,消费者,常州,江苏,中国,华东,家具-用具-10000958,家具,用具,"Advantus 门挡, 耐用",353.304,3,0.4,-164.976,6,2022,10,4,2,-0.4669519733713743,1,117.76799999999999
137,CN-202021-2084652,2022-10-05,2022-10-11,标准级,薛婷-21070,薛婷,消费者,常州,江苏,中国,华东,办公用-标签-10004025,办公用品,标签,"Harbour Creations 合法证物标签, 红色",100.52,2,0.0,31.92,6,2022,10,4,2,0.3175487465181059,0,50.26
138,US-202021-1904299,2022-02-16,2022-02-22,标准级,牛晒-19810,牛晒明,小型企业,张家港,江苏,中国,华东,办公用-系固-10004120,办公用品,系固件,"OIC 橡皮筋, 金属",96.264,2,0.4,-35.336,6,2022,2,1,2,-0.3670738801628854,1,48.132
139,CN-202023-3211633,2024-04-09,2024-04-10,一级,彭绅-19975,彭绅,公司,长沙,湖南,中国,中南,家具-书架-10001491,家具,书架,"Bush 古典书架, 金属",3846.64,2,0.0,153.72,1,2024,4,2,1,0.03996214878439366,0,1923.32
140,CN-202023-3211633,2024-04-09,2024-04-10,一级,彭绅-19975,彭绅,公司,长沙,湖南,中国,中南,办公用-器具-10000188,办公用品,器具,"KitchenAid 冰箱, 银色",7401.66,3,0.0,2664.48,1,2024,4,2,1,0.35998411167224653,0,2467.22
141,US-202020-5294254,2021-10-28,2021-10-28,当日,罗嫒-10060,罗嫒,小型企业,杭州,浙江,中国,华东,家具-用具-10004218,家具,用具,"Tenex 相框, 一包多件",435.96,3,0.4,-72.66000000000003,0,2021,10,4,3,-0.16666666666666674,1,145.32
142,CN-202022-3988119,2023-04-16,2023-04-20,二级,袁保-10405,袁保,公司,昭通,云南,中国,西南,办公用-信封-10004848,办公用品,信封,"Cameo 搭扣信封, 回收",310.24,8,0.0,2.24,4,2023,4,2,6,0.007220216606498195,0,38.78
143,CN-202023-3232413,2024-12-04,2024-12-04,当日,杨健-14605,杨健,消费者,密山,黑龙江,中国,东北,家具-椅子-10002448,家具,椅子,"SAFCO 折叠椅, 红色",799.96,2,0.0,143.92,0,2024,12,4,2,0.17990899544977246,0,399.98
144,CN-202023-3232413,2024-12-04,2024-12-04,当日,杨健-14605,杨健,消费者,密山,黑龙江,中国,东北,办公用-收纳-10003461,办公用品,收纳具,"Tenex 文件夹, 工业",331.8,3,0.0,0.0,0,2024,12,4,2,0.0,0,110.60000000000001
145,CN-202023-3232413,2024-12-04,2024-12-04,当日,杨健-14605,杨健,消费者,密山,黑龙江,中国,东北,办公用-纸张-10001282,办公用品,纸张,"Enermax 笔记本, 每包 12 个",456.96,3,0.0,118.44,0,2024,12,4,2,0.25919117647058826,0,152.32
146,CN-202023-4680780,2024-07-24,2024-07-31,标准级,陈安-10090,陈安,消费者,临朐,山东,中国,华东,办公用-标签-10001201,办公用品,标签,"Avery 合法证物标签, 红色",156.24,3,0.0,16.8,7,2024,7,3,2,0.10752688172043011,0,52.080000000000005
147,CN-202022-1190387,2023-11-04,2023-11-07,一级,苏晒-19825,苏晒明,消费者,肇源,黑龙江,中国,东北,技术-复印-10002416,技术,复印机,"惠普 墨水, 红色",592.1999999999999,1,0.0,159.88,3,2023,11,4,5,0.26997635933806147,0,592.1999999999999
148,CN-202022-3230180,2023-10-22,2023-10-28,标准级,贺平-19105,贺平,消费者,海口,海南,中国,西南,办公用-用品-10002649,办公用品,用品,"Kleencut 修剪器, 钢",381.08,2,0.0,95.2,6,2023,10,4,6,0.24981631153563558,0,190.54
149,CN-202022-3230180,2023-10-22,2023-10-28,标准级,贺平-19105,贺平,消费者,海口,海南,中国,西南,家具-用具-10001150,家具,用具,"Tenex 闹钟, 耐用",1103.2,5,0.0,242.2,6,2023,10,4,6,0.21954314720812182,0,220.64000000000001
150,CN-202022-3230180,2023-10-22,2023-10-28,标准级,贺平-19105,贺平,消费者,海口,海南,中国,西南,办公用-信封-10000118,办公用品,信封,"GlobeWeis 马尼拉纸信封, 银色",139.02,1,0.0,13.86,6,2023,10,4,6,0.09969788519637461,0,139.02
151,CN-202021-5873075,2022-10-15,2022-10-20,二级,施丽-17380,施丽丽,公司,肇源,黑龙江,中国,东北,办公用-器具-10004829,办公用品,器具,"Breville 微波炉, 银色",15526.28,11,0.0,1085.7,5,2022,10,4,5,0.06992660186470938,0,1411.48
152,CN-202022-4544243,2023-09-18,2023-09-20,一级,贺斯-20935,贺斯云,消费者,襄城,河南,中国,中南,办公用-信封-10000118,办公用品,信封,"GlobeWeis 马尼拉纸信封, 银色",278.04,2,0.0,27.72,2,2023,9,3,0,0.09969788519637461,0,139.02
153,CN-202022-4544243,2023-09-18,2023-09-20,一级,贺斯-20935,贺斯云,消费者,襄城,河南,中国,中南,家具-椅子-10003780,家具,椅子,"Harbour Creations 扶手椅, 红色",1989.162,1,0.1,751.4219999999999,2,2023,9,3,0,0.37775807098667674,0,1989.162
154,CN-202021-5173564,2022-12-05,2022-12-10,标准级,秦淑-20440,秦淑芳,公司,鹤岗,黑龙江,中国,东北,办公用-美术-10002705,办公用品,美术,"Sanford 荧光笔, 蓝色",235.2,4,0.2,49.84000000000001,5,2022,12,4,0,0.21190476190476196,0,58.8
155,CN-202023-4862116,2024-05-06,2024-05-11,二级,顾丹-11965,顾丹,公司,天津,天津,中国,华北,办公用-用品-10004419,办公用品,用品,"Acme 剪刀, 工业",378.84,3,0.0,75.6,5,2024,5,2,0,0.19955654101995565,0,126.27999999999999
156,US-202022-2560726,2023-05-02,2023-05-07,标准级,康丽-15865,康丽,消费者,温州,浙江,中国,华东,技术-电话-10004336,技术,电话,"三星 办公室电话机, 全尺寸",1117.368,6,0.4,-37.63200000000006,5,2023,5,2,1,-0.0336791459930838,1,186.22799999999998
157,CN-202023-4950934,2024-10-29,2024-11-03,标准级,秦宁-18670,秦宁,消费者,四平,吉林,中国,东北,家具-用具-10002002,家具,用具,"Deflect-O 门挡, 优质",595.98,3,0.0,154.56,5,2024,10,4,1,0.25933756166314303,0,198.66
158,CN-202023-4950934,2024-10-29,2024-11-03,标准级,秦宁-18670,秦宁,消费者,四平,吉林,中国,东北,办公用-系固-10002230,办公用品,系固件,"Stockwell 橡皮筋, 混合尺寸",130.48,2,0.0,54.6,5,2024,10,4,1,0.4184549356223176,0,65.24
159,CN-202023-2866628,2024-05-14,2024-05-20,标准级,贺宁-18700,贺宁,消费者,安顺,贵州,中国,西南,技术-电话-10001136,技术,电话,"思科 耳机, 混合尺寸",2130.099999999999,5,0.0,298.2,6,2024,5,2,1,0.13999342753861327,0,426.0199999999998
160,CN-202023-2866628,2024-05-14,2024-05-20,标准级,贺宁-18700,贺宁,消费者,安顺,贵州,中国,西南,办公用-收纳-10003736,办公用品,收纳具,"Rogers 文件夹, 单宽度",716.8,5,0.0,207.2,6,2024,5,2,1,0.2890625,0,143.35999999999999
161,CN-202023-2866628,2024-05-14,2024-05-20,标准级,贺宁-18700,贺宁,消费者,安顺,贵州,中国,西南,技术-配件-10000196,技术,配件,"罗技 闪存驱动器, 可编程",298.7599999999999,2,0.0,59.64,6,2024,5,2,1,0.19962511715089043,0,149.37999999999994
162,CN-202021-2810282,2022-05-20,2022-05-24,标准级,巩安-10180,巩安,小型企业,高密,山东,中国,华东,技术-复印-10004433,技术,复印机,"Brother 墨水, 红色",1358.0,2,0.0,285.04,4,2022,5,2,4,0.20989690721649487,0,679.0
163,CN-202023-3381572,2024-05-11,2024-05-11,当日,田谙-18850,田谙,消费者,抚顺,辽宁,中国,东北,办公用-系固-10001285,办公用品,系固件,"Stockwell 订书钉, 整包",30.23999999999999,1,0.4,3.920000000000002,0,2024,5,2,5,0.12962962962962973,0,30.23999999999999
164,CN-202023-3381572,2024-05-11,2024-05-11,当日,田谙-18850,田谙,消费者,抚顺,辽宁,中国,东北,办公用-纸张-10000746,办公用品,纸张,"Eaton 信纸, 优质",1054.2,5,0.0,442.4,0,2024,5,2,5,0.41965471447543157,0,210.84
165,CN-202023-3381572,2024-05-11,2024-05-11,当日,田谙-18850,田谙,消费者,抚顺,辽宁,中国,东北,办公用-器具-10000224,办公用品,器具,"Breville 咖啡研磨机, 银色",350.616,2,0.4,-181.384,0,2024,5,2,5,-0.5173295000798595,1,175.308
166,CN-202023-3381572,2024-05-11,2024-05-11,当日,田谙-18850,田谙,消费者,抚顺,辽宁,中国,东北,办公用-收纳-10000871,办公用品,收纳具,"Eldon 盒, 工业",250.6,5,0.0,47.60000000000001,0,2024,5,2,5,0.18994413407821234,0,50.12
167,CN-202023-3381572,2024-05-11,2024-05-11,当日,田谙-18850,田谙,消费者,抚顺,辽宁,中国,东北,办公用-器具-10002081,办公用品,器具,"Hamilton Beach 炉灶, 白色",7566.719999999999,5,0.4,-2270.379999999999,0,2024,5,2,5,-0.30004810538780335,1,1513.3439999999998
168,CN-202023-3381572,2024-05-11,2024-05-11,当日,田谙-18850,田谙,消费者,抚顺,辽宁,中国,东北,技术-设备-10003561,技术,设备,"松下 收据打印机, 白色",1002.204,3,0.4,-651.7560000000002,0,2024,5,2,5,-0.6503226887938984,1,334.068
169,CN-202023-3381572,2024-05-11,2024-05-11,当日,田谙-18850,田谙,消费者,抚顺,辽宁,中国,东北,技术-电话-10000045,技术,电话,"苹果 信号增强器, 混合尺寸",781.2000000000002,2,0.4,-39.2000000000001,0,2024,5,2,5,-0.05017921146953417,1,390.6000000000001
170,CN-202023-3381572,2024-05-11,2024-05-11,当日,田谙-18850,田谙,消费者,抚顺,辽宁,中国,东北,家具-用具-10003781,家具,用具,"Eldon 分层置放架, 耐用",319.5359999999999,4,0.4,-53.42400000000001,0,2024,5,2,5,-0.1671924290220821,1,79.88399999999997
171,CN-202023-3381572,2024-05-11,2024-05-11,当日,田谙-18850,田谙,消费者,抚顺,辽宁,中国,东北,家具-椅子-10002020,家具,椅子,"Novimex 沙滩椅, 红色",386.0640000000001,3,0.4,-0.3360000000000127,0,2024,5,2,5,-0.000870322019147117,1,128.68800000000002
172,CN-202023-3381572,2024-05-11,2024-05-11,当日,田谙-18850,田谙,消费者,抚顺,辽宁,中国,东北,办公用-装订-10002552,办公用品,装订机,"Wilson Jones 装订机, 回收",74.928,2,0.4,-5.151999999999994,0,2024,5,2,5,-0.06875934230194312,1,37.464
173,CN-202022-2491194,2023-10-30,2023-11-04,标准级,徐蔓-17965,徐蔓楚,公司,洮南,吉林,中国,东北,办公用-美术-10002471,办公用品,美术,"Boston 记号笔, 蓝色",295.3440000000001,3,0.2,55.10399999999998,5,2023,10,4,0,0.1865756541524458,0,98.44800000000004
174,CN-202021-5591357,2022-03-22,2022-03-25,二级,巩虢-13495,巩虢,公司,西安,陕西,中国,西北,技术-复印-10004166,技术,复印机,"惠普 传真复印机, 红色",2395.26,3,0.0,694.26,3,2022,3,1,1,0.2898474487112046,0,798.4200000000001
175,CN-202023-5816959,2024-02-11,2024-02-16,标准级,陈丽-17605,陈丽雪,公司,德阳,四川,中国,西南,办公用-标签-10002697,办公用品,标签,"Smead 运输标签, 红色",53.34,1,0.0,23.38,5,2024,2,1,6,0.43832020997375326,0,53.34
176,CN-202023-5816959,2024-02-11,2024-02-16,标准级,陈丽-17605,陈丽雪,公司,德阳,四川,中国,西南,办公用-信封-10000396,办公用品,信封,"Ames 商业信封, 每套 50 个",204.96,3,0.0,24.36,5,2024,2,1,6,0.11885245901639344,0,68.32000000000001
