客户 ID,最近购买日期,购买频率,购买金额,R_天数,客户名称,细分,地区,R_Score,F_Score,M_Score,RFM_总分,RFM_平均分,客户分群,价值等级
佟虹-13885,2024-10-30,12,9414.019999999999,61,佟虹,小型企业,中南,4,3,1,8,2.6666666666666665,一般客户,普通客户
佟虹-13885,2024-10-30,12,9414.019999999999,61,佟虹,小型企业,东北,4,3,1,8,2.6666666666666665,一般客户,普通客户
侯虹-13825,2024-11-12,9,27106.968,48,侯虹,公司,东北,4,2,4,10,3.3333333333333335,重要发展客户,重要客户
侯虹-13825,2024-11-12,9,27106.968,48,侯虹,公司,中南,4,2,4,10,3.3333333333333335,重要发展客户,重要客户
侯虹-13825,2024-11-12,9,27106.968,48,侯虹,公司,西南,4,2,4,10,3.3333333333333335,重要发展客户,重要客户
侯虹-13825,2024-11-12,9,27106.968,48,侯虹,公司,华东,4,2,4,10,3.3333333333333335,重要发展客户,重要客户
侯虹-13825,2024-11-12,9,27106.968,48,侯虹,公司,西北,4,2,4,10,3.3333333333333335,重要发展客户,重要客户
俞丹-12025,2024-09-18,15,20027.896,103,俞丹,消费者,东北,3,4,3,10,3.3333333333333335,重要保持客户,重要客户
俞丹-12025,2024-09-18,15,20027.896,103,俞丹,消费者,华东,3,4,3,10,3.3333333333333335,重要保持客户,重要客户
俞丹-12025,2024-09-18,15,20027.896,103,俞丹,消费者,西南,3,4,3,10,3.3333333333333335,重要保持客户,重要客户
俞丹-12025,2024-09-18,15,20027.896,103,俞丹,消费者,中南,3,4,3,10,3.3333333333333335,重要保持客户,重要客户
俞平-19195,2024-10-14,8,7174.692,77,俞平,小型企业,中南,3,1,1,5,1.6666666666666667,一般客户,低价值客户
俞平-19195,2024-10-14,8,7174.692,77,俞平,小型企业,华东,3,1,1,5,1.6666666666666667,一般客户,低价值客户
俞平-19195,2024-10-14,8,7174.692,77,俞平,小型企业,西南,3,1,1,5,1.6666666666666667,一般客户,低价值客户
俞明-18325,2023-10-09,14,33943.588,448,俞明,消费者,华东,1,3,5,9,3.0,一般客户,重要客户
俞明-18325,2023-10-09,14,33943.588,448,俞明,消费者,中南,1,3,5,9,3.0,一般客户,重要客户
俞明-18325,2023-10-09,14,33943.588,448,俞明,消费者,西南,1,3,5,9,3.0,一般客户,重要客户
俞明-18325,2023-10-09,14,33943.588,448,俞明,消费者,华北,1,3,5,9,3.0,一般客户,重要客户
俞晒-19840,2024-10-16,10,9347.38,75,俞晒明,消费者,西北,3,2,1,6,2.0,一般客户,普通客户
俞晒-19840,2024-10-16,10,9347.38,75,俞晒明,消费者,中南,3,2,1,6,2.0,一般客户,普通客户
俞晒-19840,2024-10-16,10,9347.38,75,俞晒明,消费者,华东,3,2,1,6,2.0,一般客户,普通客户
俞晒-19840,2024-10-16,10,9347.38,75,俞晒明,消费者,华北,3,2,1,6,2.0,一般客户,普通客户
俞晒-19840,2024-10-16,10,9347.38,75,俞晒明,消费者,东北,3,2,1,6,2.0,一般客户,普通客户
俞毅-12520,2024-11-04,19,39482.072,56,俞毅,消费者,东北,4,4,5,13,4.333333333333333,高价值客户,VIP客户
俞毅-12520,2024-11-04,19,39482.072,56,俞毅,消费者,西南,4,4,5,13,4.333333333333333,高价值客户,VIP客户
俞毅-12520,2024-11-04,19,39482.072,56,俞毅,消费者,中南,4,4,5,13,4.333333333333333,高价值客户,VIP客户
俞毅-12520,2024-11-04,19,39482.072,56,俞毅,消费者,西北,4,4,5,13,4.333333333333333,高价值客户,VIP客户
俞毅-12520,2024-11-04,19,39482.072,56,俞毅,消费者,华东,4,4,5,13,4.333333333333333,高价值客户,VIP客户
俞荷-13780,2024-12-02,13,7290.388,28,俞荷,消费者,西北,4,3,1,8,2.6666666666666665,一般客户,普通客户
俞荷-13780,2024-12-02,13,7290.388,28,俞荷,消费者,东北,4,3,1,8,2.6666666666666665,一般客户,普通客户
俞荷-13780,2024-12-02,13,7290.388,28,俞荷,消费者,西南,4,3,1,8,2.6666666666666665,一般客户,普通客户
俞荷-13780,2024-12-02,13,7290.388,28,俞荷,消费者,中南,4,3,1,8,2.6666666666666665,一般客户,普通客户
俞荷-13780,2024-12-02,13,7290.388,28,俞荷,消费者,华东,4,3,1,8,2.6666666666666665,一般客户,普通客户
俞蔓-18040,2024-09-15,14,35665.392,106,俞蔓楚,公司,东北,3,3,5,11,3.6666666666666665,重要保持客户,重要客户
俞蔓-18040,2024-09-15,14,35665.392,106,俞蔓楚,公司,中南,3,3,5,11,3.6666666666666665,重要保持客户,重要客户
俞蔓-18040,2024-09-15,14,35665.392,106,俞蔓楚,公司,华东,3,3,5,11,3.6666666666666665,重要保持客户,重要客户
候武-21850,2024-10-30,3,615.02,61,候武,消费者,华东,4,1,1,6,2.0,一般客户,普通客户
候武-21850,2024-10-30,3,615.02,61,候武,消费者,华北,4,1,1,6,2.0,一般客户,普通客户
倪乐-17800,2023-12-19,14,27199.9,377,倪乐,小型企业,华北,1,3,4,8,2.6666666666666665,一般客户,普通客户
倪乐-17800,2023-12-19,14,27199.9,377,倪乐,小型企业,中南,1,3,4,8,2.6666666666666665,一般客户,普通客户
倪乐-17800,2023-12-19,14,27199.9,377,倪乐,小型企业,西南,1,3,4,8,2.6666666666666665,一般客户,普通客户
倪乐-17800,2023-12-19,14,27199.9,377,倪乐,小型企业,西北,1,3,4,8,2.6666666666666665,一般客户,普通客户
倪幂-18085,2024-11-16,17,17332.280000000002,44,倪幂,消费者,西北,4,4,3,11,3.6666666666666665,重要保持客户,重要客户
倪幂-18085,2024-11-16,17,17332.280000000002,44,倪幂,消费者,西南,4,4,3,11,3.6666666666666665,重要保持客户,重要客户
倪幂-18085,2024-11-16,17,17332.280000000002,44,倪幂,消费者,东北,4,4,3,11,3.6666666666666665,重要保持客户,重要客户
倪幂-18085,2024-11-16,17,17332.280000000002,44,倪幂,消费者,中南,4,4,3,11,3.6666666666666665,重要保持客户,重要客户
倪爽-20545,2024-12-22,19,36649.606,8,倪爽,公司,西北,5,4,5,14,4.666666666666667,高价值客户,VIP客户
倪爽-20545,2024-12-22,19,36649.606,8,倪爽,公司,华东,5,4,5,14,4.666666666666667,高价值客户,VIP客户
倪爽-20545,2024-12-22,19,36649.606,8,倪爽,公司,东北,5,4,5,14,4.666666666666667,高价值客户,VIP客户
倪爽-20545,2024-12-22,19,36649.606,8,倪爽,公司,华北,5,4,5,14,4.666666666666667,高价值客户,VIP客户
倪爽-20545,2024-12-22,19,36649.606,8,倪爽,公司,中南,5,4,5,14,4.666666666666667,高价值客户,VIP客户
倪芬-12790,2024-08-24,19,27224.694,128,倪芬,小型企业,华东,2,4,4,10,3.3333333333333335,一般客户,重要客户
倪芬-12790,2024-08-24,19,27224.694,128,倪芬,小型企业,中南,2,4,4,10,3.3333333333333335,一般客户,重要客户
倪芬-12790,2024-08-24,19,27224.694,128,倪芬,小型企业,西南,2,4,4,10,3.3333333333333335,一般客户,重要客户
倪芬-12790,2024-08-24,19,27224.694,128,倪芬,小型企业,东北,2,4,4,10,3.3333333333333335,一般客户,重要客户
傅晨-11110,2024-06-29,11,15192.351999999999,184,傅晨,公司,中南,2,2,2,6,2.0,需挽留客户,普通客户
傅晨-11110,2024-06-29,11,15192.351999999999,184,傅晨,公司,西南,2,2,2,6,2.0,需挽留客户,普通客户
傅晨-11110,2024-06-29,11,15192.351999999999,184,傅晨,公司,西北,2,2,2,6,2.0,需挽留客户,普通客户
傅晨-11110,2024-06-29,11,15192.351999999999,184,傅晨,公司,东北,2,2,2,6,2.0,需挽留客户,普通客户
傅晨-11110,2024-06-29,11,15192.351999999999,184,傅晨,公司,华北,2,2,2,6,2.0,需挽留客户,普通客户
冯丽-15775,2024-08-17,6,6781.7119999999995,135,冯丽,消费者,西北,2,1,1,4,1.3333333333333333,需挽留客户,低价值客户
冯丽-15775,2024-08-17,6,6781.7119999999995,135,冯丽,消费者,中南,2,1,1,4,1.3333333333333333,需挽留客户,低价值客户
冯丽-15775,2024-08-17,6,6781.7119999999995,135,冯丽,消费者,华东,2,1,1,4,1.3333333333333333,需挽留客户,低价值客户
冯丽-17350,2024-12-24,29,41012.468,6,冯丽丽,消费者,华东,5,5,5,15,5.0,高价值客户,VIP客户
冯丽-17350,2024-12-24,29,41012.468,6,冯丽丽,消费者,西北,5,5,5,15,5.0,高价值客户,VIP客户
冯丽-17350,2024-12-24,29,41012.468,6,冯丽丽,消费者,中南,5,5,5,15,5.0,高价值客户,VIP客户
冯丽-17350,2024-12-24,29,41012.468,6,冯丽丽,消费者,东北,5,5,5,15,5.0,高价值客户,VIP客户
冯乐-17725,2024-02-18,5,5110.616,316,冯乐,消费者,华东,1,1,1,3,1.0,需挽留客户,低价值客户
冯乐-17725,2024-02-18,5,5110.616,316,冯乐,消费者,中南,1,1,1,3,1.0,需挽留客户,低价值客户
冯乐-17725,2024-02-18,5,5110.616,316,冯乐,消费者,东北,1,1,1,3,1.0,需挽留客户,低价值客户
冯娜-18460,2023-12-09,19,23378.292,387,冯娜,公司,西南,1,4,4,9,3.0,一般客户,重要客户
冯娜-18460,2023-12-09,19,23378.292,387,冯娜,公司,中南,1,4,4,9,3.0,一般客户,重要客户
冯娜-18460,2023-12-09,19,23378.292,387,冯娜,公司,华东,1,4,4,9,3.0,一般客户,重要客户
冯娜-18460,2023-12-09,19,23378.292,387,冯娜,公司,西北,1,4,4,9,3.0,一般客户,重要客户
冯婷-21040,2024-08-31,15,39933.096,121,冯婷,小型企业,华北,2,4,5,11,3.6666666666666665,一般客户,重要客户
冯婷-21040,2024-08-31,15,39933.096,121,冯婷,小型企业,西南,2,4,5,11,3.6666666666666665,一般客户,重要客户
冯婷-21040,2024-08-31,15,39933.096,121,冯婷,小型企业,东北,2,4,5,11,3.6666666666666665,一般客户,重要客户
冯婷-21040,2024-08-31,15,39933.096,121,冯婷,小型企业,华东,2,4,5,11,3.6666666666666665,一般客户,重要客户
冯婷-21040,2024-08-31,15,39933.096,121,冯婷,小型企业,西北,2,4,5,11,3.6666666666666665,一般客户,重要客户
冯婷-21040,2024-08-31,15,39933.096,121,冯婷,小型企业,中南,2,4,5,11,3.6666666666666665,一般客户,重要客户
冯巧-19450,2024-11-10,7,9450.756,50,冯巧,消费者,华东,4,1,1,6,2.0,一般客户,普通客户
冯巧-19450,2024-11-10,7,9450.756,50,冯巧,消费者,西南,4,1,1,6,2.0,一般客户,普通客户
冯巧-19450,2024-11-10,7,9450.756,50,冯巧,消费者,东北,4,1,1,6,2.0,一般客户,普通客户
冯松-20635,2024-02-07,6,16048.06,327,冯松,公司,华东,1,1,3,5,1.6666666666666667,需挽留客户,低价值客户
冯松-20635,2024-02-07,6,16048.06,327,冯松,公司,东北,1,1,3,5,1.6666666666666667,需挽留客户,低价值客户
冯立-16735,2024-12-16,18,29329.216,14,冯立,消费者,华东,5,4,4,13,4.333333333333333,高价值客户,VIP客户
冯立-16735,2024-12-16,18,29329.216,14,冯立,消费者,中南,5,4,4,13,4.333333333333333,高价值客户,VIP客户
冯立-16735,2024-12-16,18,29329.216,14,冯立,消费者,华北,5,4,4,13,4.333333333333333,高价值客户,VIP客户
冯立-16735,2024-12-16,18,29329.216,14,冯立,消费者,东北,5,4,4,13,4.333333333333333,高价值客户,VIP客户
冯莲-16945,2024-12-07,9,11135.992,23,冯莲,公司,华东,5,2,2,9,3.0,一般客户,重要客户
冯莲-16945,2024-12-07,9,11135.992,23,冯莲,公司,华北,5,2,2,9,3.0,一般客户,重要客户
冯莲-16945,2024-12-07,9,11135.992,23,冯莲,公司,西南,5,2,2,9,3.0,一般客户,重要客户
冯莲-16945,2024-12-07,9,11135.992,23,冯莲,公司,东北,5,2,2,9,3.0,一般客户,重要客户
冯莲-16945,2024-12-07,9,11135.992,23,冯莲,公司,中南,5,2,2,9,3.0,一般客户,重要客户
冯青-19570,2024-09-16,13,17398.528,105,冯青,消费者,东北,3,3,3,9,3.0,重要保持客户,重要客户
冯青-19570,2024-09-16,13,17398.528,105,冯青,消费者,华东,3,3,3,9,3.0,重要保持客户,重要客户
刘乐-17785,2024-11-13,11,18193.0,47,刘乐,公司,华东,4,2,3,9,3.0,重要发展客户,重要客户
刘乐-17785,2024-11-13,11,18193.0,47,刘乐,公司,西南,4,2,3,9,3.0,重要发展客户,重要客户
刘乐-17785,2024-11-13,11,18193.0,47,刘乐,公司,东北,4,2,3,9,3.0,重要发展客户,重要客户
刘乐-17785,2024-11-13,11,18193.0,47,刘乐,公司,西北,4,2,3,9,3.0,重要发展客户,重要客户
刘婵-10945,2024-11-11,23,52147.731999999996,49,刘婵,消费者,华东,4,5,5,14,4.666666666666667,高价值客户,VIP客户
刘婵-10945,2024-11-11,23,52147.731999999996,49,刘婵,消费者,西北,4,5,5,14,4.666666666666667,高价值客户,VIP客户
刘婵-10945,2024-11-11,23,52147.731999999996,49,刘婵,消费者,华北,4,5,5,14,4.666666666666667,高价值客户,VIP客户
刘婵-10945,2024-11-11,23,52147.731999999996,49,刘婵,消费者,东北,4,5,5,14,4.666666666666667,高价值客户,VIP客户
刘婵-10945,2024-11-11,23,52147.731999999996,49,刘婵,消费者,西南,4,5,5,14,4.666666666666667,高价值客户,VIP客户
刘斯-20965,2024-09-25,23,32119.892,96,刘斯云,公司,华东,3,5,4,12,4.0,重要保持客户,VIP客户
刘斯-20965,2024-09-25,23,32119.892,96,刘斯云,公司,中南,3,5,4,12,4.0,重要保持客户,VIP客户
刘斯-20965,2024-09-25,23,32119.892,96,刘斯云,公司,西北,3,5,4,12,4.0,重要保持客户,VIP客户
刘明-18295,2024-10-14,33,68737.228,77,刘明,公司,华东,3,5,5,13,4.333333333333333,重要保持客户,VIP客户
刘明-18295,2024-10-14,33,68737.228,77,刘明,公司,东北,3,5,5,13,4.333333333333333,重要保持客户,VIP客户
刘明-18295,2024-10-14,33,68737.228,77,刘明,公司,中南,3,5,5,13,4.333333333333333,重要保持客户,VIP客户
刘明-18295,2024-10-14,33,68737.228,77,刘明,公司,华北,3,5,5,13,4.333333333333333,重要保持客户,VIP客户
刘明-18295,2024-10-14,33,68737.228,77,刘明,公司,西南,3,5,5,13,4.333333333333333,重要保持客户,VIP客户
刘立-16810,2024-03-09,28,28229.376,296,刘立,消费者,华东,1,5,4,10,3.3333333333333335,一般客户,重要客户
刘立-16810,2024-03-09,28,28229.376,296,刘立,消费者,中南,1,5,4,10,3.3333333333333335,一般客户,重要客户
刘立-16810,2024-03-09,28,28229.376,296,刘立,消费者,华北,1,5,4,10,3.3333333333333335,一般客户,重要客户
刘立-16810,2024-03-09,28,28229.376,296,刘立,消费者,东北,1,5,4,10,3.3333333333333335,一般客户,重要客户
卢伟-21520,2024-12-01,14,7326.732000000001,29,卢伟,消费者,华东,4,3,1,8,2.6666666666666665,一般客户,普通客户
卢伟-21520,2024-12-01,14,7326.732000000001,29,卢伟,消费者,华北,4,3,1,8,2.6666666666666665,一般客户,普通客户
卢伟-21520,2024-12-01,14,7326.732000000001,29,卢伟,消费者,中南,4,3,1,8,2.6666666666666665,一般客户,普通客户
卢伟-21520,2024-12-01,14,7326.732000000001,29,卢伟,消费者,西南,4,3,1,8,2.6666666666666665,一般客户,普通客户
卢壁-10450,2024-12-10,15,20799.408,20,卢壁,消费者,东北,5,4,3,12,4.0,重要保持客户,VIP客户
卢壁-10450,2024-12-10,15,20799.408,20,卢壁,消费者,华东,5,4,3,12,4.0,重要保持客户,VIP客户
卢壁-10450,2024-12-10,15,20799.408,20,卢壁,消费者,西南,5,4,3,12,4.0,重要保持客户,VIP客户
卢壁-10450,2024-12-10,15,20799.408,20,卢壁,消费者,中南,5,4,3,12,4.0,重要保持客户,VIP客户
卢欢-14125,2024-05-11,10,18400.018,233,卢欢悦,小型企业,中南,1,2,3,6,2.0,需挽留客户,普通客户
卢欢-14125,2024-05-11,10,18400.018,233,卢欢悦,小型企业,华北,1,2,3,6,2.0,需挽留客户,普通客户
卢欢-14125,2024-05-11,10,18400.018,233,卢欢悦,小型企业,东北,1,2,3,6,2.0,需挽留客户,普通客户
卢淑-20455,2023-08-13,7,4717.16,505,卢淑芳,消费者,西南,1,1,1,3,1.0,需挽留客户,低价值客户
卢淑-20455,2023-08-13,7,4717.16,505,卢淑芳,消费者,中南,1,1,1,3,1.0,需挽留客户,低价值客户
卢淑-20455,2023-08-13,7,4717.16,505,卢淑芳,消费者,华东,1,1,1,3,1.0,需挽留客户,低价值客户
卢淑-20455,2023-08-13,7,4717.16,505,卢淑芳,消费者,东北,1,1,1,3,1.0,需挽留客户,低价值客户
卢爽-20530,2023-05-22,4,7143.443999999999,588,卢爽,消费者,华东,1,1,1,3,1.0,需挽留客户,低价值客户
卢爽-20530,2023-05-22,4,7143.443999999999,588,卢爽,消费者,华北,1,1,1,3,1.0,需挽留客户,低价值客户
卢爽-20530,2023-05-22,4,7143.443999999999,588,卢爽,消费者,西北,1,1,1,3,1.0,需挽留客户,低价值客户
卢芳-12775,2024-12-01,14,15830.92,29,卢芳,消费者,华北,4,3,2,9,3.0,一般客户,重要客户
卢芳-12775,2024-12-01,14,15830.92,29,卢芳,消费者,中南,4,3,2,9,3.0,一般客户,重要客户
卢芳-12775,2024-12-01,14,15830.92,29,卢芳,消费者,东北,4,3,2,9,3.0,一般客户,重要客户
卢芳-12775,2024-12-01,14,15830.92,29,卢芳,消费者,西南,4,3,2,9,3.0,一般客户,重要客户
卢谙-18805,2024-08-15,26,54291.636,137,卢谙,小型企业,东北,2,5,5,12,4.0,一般客户,VIP客户
卢谙-18805,2024-08-15,26,54291.636,137,卢谙,小型企业,西南,2,5,5,12,4.0,一般客户,VIP客户
卢谙-18805,2024-08-15,26,54291.636,137,卢谙,小型企业,华东,2,5,5,12,4.0,一般客户,VIP客户
卢谙-18805,2024-08-15,26,54291.636,137,卢谙,小型企业,华北,2,5,5,12,4.0,一般客户,VIP客户
叶实-20290,2024-12-21,13,29059.632,9,叶实,公司,东北,5,3,4,12,4.0,重要保持客户,VIP客户
叶实-20290,2024-12-21,13,29059.632,9,叶实,公司,中南,5,3,4,12,4.0,重要保持客户,VIP客户
叶实-20290,2024-12-21,13,29059.632,9,叶实,公司,华东,5,3,4,12,4.0,重要保持客户,VIP客户
叶实-20290,2024-12-21,13,29059.632,9,叶实,公司,华北,5,3,4,12,4.0,重要保持客户,VIP客户
叶柏-19030,2024-06-08,15,19173.364,205,叶柏,公司,华东,2,4,3,9,3.0,一般客户,重要客户
叶柏-19030,2024-06-08,15,19173.364,205,叶柏,公司,中南,2,4,3,9,3.0,一般客户,重要客户
叶柏-19030,2024-06-08,15,19173.364,205,叶柏,公司,西南,2,4,3,9,3.0,一般客户,重要客户
叶琪-19225,2024-07-17,11,24568.572,166,叶琪,消费者,华东,2,2,4,8,2.6666666666666665,需挽留客户,普通客户
叶琪-19225,2024-07-17,11,24568.572,166,叶琪,消费者,中南,2,2,4,8,2.6666666666666665,需挽留客户,普通客户
叶琪-19225,2024-07-17,11,24568.572,166,叶琪,消费者,东北,2,2,4,8,2.6666666666666665,需挽留客户,普通客户
叶琪-19225,2024-07-17,11,24568.572,166,叶琪,消费者,西北,2,2,4,8,2.6666666666666665,需挽留客户,普通客户
叶立-16615,2024-12-16,7,10199.035,14,叶立勤,公司,东北,5,1,2,8,2.6666666666666665,一般客户,普通客户
叶立-16615,2024-12-16,7,10199.035,14,叶立勤,公司,华东,5,1,2,8,2.6666666666666665,一般客户,普通客户
叶立-16615,2024-12-16,7,10199.035,14,叶立勤,公司,华北,5,1,2,8,2.6666666666666665,一般客户,普通客户
叶莲-17095,2024-12-15,8,14473.76,15,叶莲,消费者,华北,5,1,2,8,2.6666666666666665,一般客户,普通客户
叶莲-17095,2024-12-15,8,14473.76,15,叶莲,消费者,中南,5,1,2,8,2.6666666666666665,一般客户,普通客户
叶莲-17095,2024-12-15,8,14473.76,15,叶莲,消费者,西南,5,1,2,8,2.6666666666666665,一般客户,普通客户
叶莲-17095,2024-12-15,8,14473.76,15,叶莲,消费者,西北,5,1,2,8,2.6666666666666665,一般客户,普通客户
叶莲-17095,2024-12-15,8,14473.76,15,叶莲,消费者,东北,5,1,2,8,2.6666666666666665,一般客户,普通客户
吕丽-15895,2024-12-07,2,4753.14,23,吕丽,公司,中南,5,1,1,7,2.3333333333333335,一般客户,普通客户
吕丽-15895,2024-12-07,2,4753.14,23,吕丽,公司,东北,5,1,1,7,2.3333333333333335,一般客户,普通客户
吕兰-15700,2024-11-09,17,17851.722,51,吕兰,消费者,东北,4,4,3,11,3.6666666666666665,重要保持客户,重要客户
